#1
None;None;1510859700000;Nr.07: Improv 101 Fundamentals class (Ongoing!);243202940
0;0;1510938000000;Soul mate drawing;245046790
None;None;1511373600000;hallo kunst lab#vol.8;244202207
None;None;1511464500000;Nr.08: Improv 101 Fundamentals class (Ongoing!);243202948
None;None;1511544600000;Mehr Kraft durch das Zeichnen;wrzwzmywpbgc
None;None;1512069300000;Showcase performance of the Improv 101 Fundamentals class;243202986
!#
#18
!#
#2
53.495892;10.20519;1510682400000;Reguläres Clubtreffen;fhdbzlywpbsb
53.59515;9.97617;1510683300000;Teleseminar mit Ariel & Shya Kane / Teleseminar with Ariel & Shya Kane;241097312
53.573994;10.002156;1510768800000;Unkonventionelles Networken: Spazieren, Erzählen & Kennenlernen für Querdenker;tgrxknywpbtb
53.548355;9.98743;1510768800000;Michael Zillmer, COO & Co-Founder (InnoGames);244448942
None;None;1510855200000;Altersvorsorge - Zukunft sicher gestalten #1;244786065
53.562893;9.966777;1510936200000;YouTuber Treffen Hamburg ;245006970
None;None;1510941600000;the actual Pitch Night );244803105
53.585262;10.007698;1511006400000;Crossfire im Stadtpark;245053613
53.576492;9.943313;1511200800000;Digital Nomad Meetup;gjpgqlywpbbc
53.553196;9.976804;1511283600000;LSUG 3.11 - Produktive Meetings - so geht das.;244046941
53.559875;9.961044;1511287200000;Mobile User Acquistion: Hidden Channels and Opportunities;244511521
53.573994;10.002156;1511373600000;Unkonventionelles Networken: Spazieren, Erzählen & Kennenlernen für Querdenker;tgrxknywpbdc
53.564503;9.975237;1511375400000;Regular Meeting;sslsrlywpbdc
53.578209;10.03982;1511893800000;Stress ist optional auch während der Adventszeit;243955324
None;None;1512061200000;Meistere mit Freude und Erfolg deinen Weihnachtsabend;244661811
53.559875;9.961044;1512064800000;Product Owner Deep Dive HH: How to build great products in growing companies!;244717140
53.558891;9.95562;1512410400000;Das Kundenzeitalter! CRM Plattformen, Cloud Computing und Datensicherheit;244650852
53.691978;10.022256;1512671400000;Norderstedter Cashflow Abend;pcrmzmywqbkb
53.551086;9.993682;1513101600000;Webinar: 3  super-effektive und praktische Tipps gegen Stress;244117864
53.551086;9.993682;1513101600000;Webinar: 3  super-effektive und praktische Tipps gegen Stress;244119044
53.59515;9.97617;1513102500000;Teleseminar mit Ariel & Shya Kane / Teleseminar with Ariel & Shya Kane;241097331
53.548355;9.98743;1513188000000;Dr. Sibilla Kawala, CEO (LIMBERRY);244109098
0;0;1513188000000;1st PPC Meetup Hamburg;244924432
53.553196;9.976804;1513702800000;LSUG 3.12;244375390
53.557953;9.908389;1521705600000;Die Freiheit zu Atmen / The Freedom to Breathe - mit Ariel & Shya Kane;244505348
53.571918;9.993686;1521831600000;Spring Rein in Dein Leben! - Mit Ariel & Shya Kane;244538805
!#
#3
!#
#4
!#
#5
!#
#6
53.586948;10.01687;1510596000000;Persönlichkeitsentwicklung (und Bier) in entspannter Runde :D;zdcnwnywpbrb
None;None;1510680600000;Let's open the Space for Anyone;244423971
53.560638;9.960025;1510768800000;Effektiver Altruismus Diskussionsabend;244874700
53.691799;10.021254;1510770600000;Wie bewusst lebst Du?;244650845
None;None;1510856100000;Vitamin B Abend;244711575
None;None;1511285400000;9. EdTech Hamburg Meetup: Bildungs-Startups für didacta 2018;244049440
None;None;1511460000000;Meetup am 23.11. - 19.00 Uhr - bei finanzcheck.de in Altona;244710835
53.551758;9.926296;1511976600000;Treffen der Untergruppe "Effektive Transformation" - Achtung neuer Termin;244553677
53.595657;9.993166;1513180800000;Offene Weihnachtsfeier & Wintergrillen;244876410
!#
#8
!#
#9
!#
#10
None;None;1510941600000;Bulgarian specialities / Bulgarische Spezialitäten / Български специалитети;244620647
53.49543;9.99499;1511460000000;9. Hamburger Homebrewer Meetup;244876800
None;None;1511636400000;Blindverkostung: Rotwein aus Übersee;244995015
!#
#11
None;None;1511103600000;Meet and Play Sunday;skswclywpbzb
None;None;1511708400000;Meet and Play Sunday;skswclywpbjc
None;None;1512313200000;Meet and Play Sunday;skswclywqbfb
None;None;1512918000000;Meet and Play Sunday;skswclywqbnb
!#
#13
53.562031;9.963058;1510855200000;Ankap-Stammtisch;qxfwxkywpbvb
!#
#14
53.572269;9.97706;1510680600000;Yoga-Kurs: Eröffnung des neuen Yogakurses;xjdtrlywpbsb
None;None;1510765200000;MAKE YOUR MIND MATTER;244710163
53.56509;9.98382;1510855200000;Happy New Work Meetup;244459183
0;0;1510858800000;Orgasmic Meditation: I OM Story ;244644991
53.584766;10.008794;1511197200000;Was ist Stress?- Entstehung, Umgang und Vermeidung;mnxprnywpbbc
53.577667;10.062717;1511373600000;Sprachmuster erkennen und üben | Metasprache & Miltonmodell;244339836
53.554031;9.998636;1511892000000;How to make the right decision? Richtig entscheiden.;244174349
53.554031;9.998636;1511892000000;How to make the right decision? Richtig entscheiden.;244174284
None;None;1512205200000;Kündige dich glücklich;244346353
None;None;1512489600000;Wir worken gemeinsam, finden und hinterfragen unsere stressigen Gedanken;mjjpllywqbhb
None;None;1512810000000;Learn Orgasmische Meditation (OM);243486727
53.584766;10.008794;1513616400000;Was ist Stress?- Entstehung, Umgang und Vermeidung;mnxprnywqbxb
53.579155;9.944024;1515232800000;Day-Retreat "Aktiviere Dein Wunderdenken!";243644166
None;None;1524987900000;Walking Meditation;zzwfznyxgbdc
!#
#15
!#
#16
53.559109;10.00961;1510768800000;Regular club meeting / Reguläres Clubtreffen (Moderation in English);rfhjrlywpbtb
53.557796;9.958957;1510770600000;Info-Abend für Locals;244343371
53.55883;9.964687;1510855200000;Entspannt und Gemütlich ;245063746
53.542713;9.998599;1510855200000;International Get Together / Beaujolais Nouveau;244658172
0;0;1510938000000;Drawing Stammtisch: "Soul Mate Drawing";245047496
0;0;1510941600000;Concierto de música clásica - Escenas del Sur;244714261
None;None;1510941600000;Bulgarian specialities / Bulgarische Spezialitäten / Български специалитети;244620647
53.57002;9.98541;1511031600000;Saturday evening E-Tisch Meetup at the Kammerspiele - 18 November 2017;245044949
53.5853;10.04489;1511130600000;Κυριακάτικο brunch;244621618
53.559109;10.00961;1511373600000;Reguläres Clubtreffen / Regular Club Meeting (Moderation auf Deutsch);xcjjrlywpbdc
53.550117;9.95675;1511377200000;Meet International Friends and play Cards Against Humanity;244601028
None;None;1511460000000;Thursday Night - Wind Down (Not family friendly);vgztlnywpbfc
53.558578;10.011173;1512154800000;咱们讲中文！Let's speak some Chinese!;243922041
!#
#12
!#
#17
!#
#20
!#
#21
53.60181;10.003114;1510768800000;Queens of stone age LIVE;241770318
53.557926;9.967722;1511204400000;Public Service Broadcasting @ Knust ;244305987
53.549648;9.982335;1511285400000;Sing Yourself Free @ public choir ‘Hamburg singt’ #2;245057466
None;None;1511634600000;Come As You Are And Sing What Inspires You!;244623875
53.551071;10.001414;1511704800000;Sunday Coffee @ Hamburg Altstadt ( Be on time & Bring your Smartphone );244059036
53.548927;9.961144;1512158400000;Sing Yourself Free – Band Karaoke Night #1;244861685
None;None;1512324000000;Singer/Songwriter Night @ Gängeviertel;fnmvjmywqbfb
53.556519;9.929212;1513015200000;Johnossi LIVE;241770296
None;None;1515348000000;Singer/Songwriter Night @ Gängeviertel;fnmvjmyxcbkb
!#
#22
None;None;1511373600000;hallo kunst lab#vol.8;244202207
53.58551;9.94633;1511521200000;Was will ich wirklich? – Das Meetup!;244308192
53.58551;9.94633;1513357200000;Was will ich wirklich? – Das Meetup!;244308372
!#
#23
53.58226;10.04351;1510597800000;Van Life Hamburg  - Meetup #3;244567487
None;None;1510995600000;von Mölln nach Ratzeburg  (15km);244797876
0;0;1511079300000;Radenbach and Schmale Aue (19 km);244230910
53.553616;10.008236;1511803800000;Urbanauts on the loose - monthly surprise tour;dmkhbmywpbkc
None;None;1512194400000;Trip to Magdeburg (including christmas market) from Hamburg on 02.12.2017;243468013
53.324867;9.87915;1512195300000;Via Jutlandica, Ost, Etappe 1,                                      24 km;242825284
!#
#24
!#
#25
!#
#26
!#
#27
!#
#28
53.5122;10.20658;1510855200000;Residência Carvalho / Lohbrügger;xsnxjmywpbvb
53.558167;9.96736;1511096400000;LIVE BETTER, HELP OFTEN , WONDER MORE;rngswmywpbzb
!#
#29
!#
#30
!#
#31
None;None;1510600500000;Make Friends in Hamburg @ Feuerschiff - Vol. 6 (free of charge);244673267
53.557796;9.958957;1510770600000;Info-Abend für Locals;244343371
53.55883;9.964687;1510855200000;Entspannt und Gemütlich ;245063746
53.595612;9.997791;1510858800000;Endlich Freytag! Büro-Comedy mit Till Frey;245004505
None;None;1510941600000;HERBSTWEINPROBE @ Weinladen-Eimsbuett­el (No Admission Fee);243242896
None;None;1511017200000;Saturday HH meet up;qmtvxnywpbxb
None;None;1511810100000;Make Friends in Hamburg @ Feuerschiff - Vol. 7 (free of charge);244673284
53.565044;10.056307;1512667800000;Casual Happy Hour kick-off meeting;244957876
!#
#32
53.575264;10.074592;1510945200000;Badminton Meetup;244682961
53.597061;10.049626;1511082000000;Outdoor soccer/ Fußball draußen;nrpnqnywpbzb
53.597061;10.049626;1511686800000;Outdoor soccer/ Fußball draußen;nrpnqnywpbjc
